UMAP1,UMAP2,cluster,kecamata,year,month
1.2065693,3.4574847,0,Pacet,2023,2
2.3820271,-3.2366986,2,Paseh,2023,2
1.1564994,2.4971542,2,Ibun,2023,2
6.790703,-2.3395445,4,Majalaya,2023,2
7.9709325,-2.4952643,4,Solokanjeruk,2023,2
5.6975026,9.603705,0,Padalarang,2023,2
17.121641,0.1697577,1,Batujajar,2023,2
3.0873082,-3.118357,2,Ngamprah,2023,2
2.91271,17.546474,7,Cipatat,2023,2
1.4142958,3.9511945,0,Lembang,2023,2
2.999262,17.167679,7,Cikalongwetan,2023,2
2.3408418,18.472214,7,Cipeundeuy,2023,2
1.5710686,4.078891,0,Parongpong,2023,2
4.3466187,10.237094,0,Cisarua,2023,2
5.1180086,9.78825,0,Cililin,2023,2
2.7712102,17.017239,7,Cipongkor,2023,2
16.85494,0.22556317,1,Cihampelas,2023,2
2.5729198,16.55451,7,Gununghalu,2023,2
5.654024,9.741745,0,Saguling,2023,2
2.8939073,16.929157,7,Rongga,2023,2
4.670533,10.028033,0,Sindangkerta,2023,2
15.21698,11.4888935,3,Cimahi Tengah,2023,2
5.9185624,-5.743984,6,Cimahi Utara,2023,2
18.767199,0.678865,1,Cimahi Selatan,2023,2
17.879833,12.860284,3,Panyileukan,2023,3
17.716265,12.836842,3,Cinambo,2023,3
4.6605515,-6.0741057,6,Ujungberung,2023,3
14.682938,-3.1253219,1,Gedebage,2023,3
10.98627,4.8846917,4,Mandalajati,2023,3
4.54591,-6.0275383,6,Coblong,2023,3
14.5801525,10.200246,3,Babakan Ciparay,2023,3
5.8245654,-5.2142873,6,Sukasari,2023,3
18.800085,0.7202157,1,Cicendo,2023,3
7.6075153,-6.80707,6,Sukajadi,2023,3
7.812391,12.634356,7,Bojongloa Kaler,2023,3
17.268574,8.641796,3,Andir,2023,3
3.096548,-2.2690332,2,Cidadap,2023,3
6.323345,-2.141831,4,Bandung Wetan,2023,3
14.244344,8.856074,3,Astana Anyar,2023,3
16.838137,12.407492,3,Lengkong,2023,3
19.937103,3.199081,1,Cibeunying Kidul,2023,3
14.560218,10.022856,3,Regol,2023,3
14.170308,8.968517,3,Batununggal,2023,3
16.974415,12.621175,3,Bojongloa Kidul,2023,3
4.5849776,-5.9428024,6,Cibeunying Kaler,2023,3
14.714414,9.975002,3,Bandung Kulon,2023,3
14.2887,9.417457,3,Kiaracondong,2023,3
18.586802,0.8394482,1,Sumur Bandung,2023,3
14.433776,9.0759325,3,Antapani,2023,3
17.752258,12.869862,3,Bandung Kidul,2023,3
17.1904,12.873495,3,Arcamanik,2023,3
4.59948,-6.299011,6,Cibiru,2023,3
17.206438,12.66691,3,Buahbatu,2023,3
17.507818,13.21076,3,Rancasari,2023,3
-4.938647,7.3169923,5,Rancabali,2023,3
-0.4183817,-0.86406255,2,Kutawaringin,2023,3
0.68416286,-2.3482249,2,Cangkuang,2023,3
0.40757978,-0.40693203,2,Cimenyan,2023,3
0.56239724,0.8686231,2,Cilengkrang,2023,3
15.783788,1.2249666,1,Cileunyi,2023,3
14.587927,-3.1435294,1,Bojongsoang,2023,3
16.889011,-1.9009646,1,Margahayu,2023,3
1.0070974,1.6492479,2,Cimaung,2023,3
-5.1225934,7.3580513,5,Pangalengan,2023,3
-0.11094555,-0.95672077,2,Arjasari,2023,3
16.338724,1.0666542,1,Margaasih,2023,3
1.9320188,-1.5859697,2,Banjaran,2023,3
8.7335615,-1.847346,4,Pameungpeuk,2023,3
8.444947,-2.0316603,4,Katapang,2023,3
18.294987,13.441578,3,Dayeuhkolot,2023,3
14.062098,-3.509578,1,Rancaekek,2023,3
-0.015429192,-2.9718058,2,Ciparay,2023,3
2.0784295,-1.5392584,2,Nagreg,2023,3
1.0881532,-1.8653835,2,Cikancung,2023,3
2.022066,-1.591511,2,Cicalengka,2023,3
1.0994483,1.8811166,2,Ciwidey,2023,3
1.1347957,-2.4365404,2,Soreang,2023,3
-6.369498,6.4065094,5,Pasirjambu,2023,3
-1.1918151,7.147798,0,Kertasari,2023,3
14.302864,0.8681939,1,Baleendah,2023,3
1.0965036,4.122819,0,Pacet,2023,3
1.0102773,-1.4862996,2,Paseh,2023,3
0.7183836,2.2667801,2,Ibun,2023,3
7.0874863,-1.5378847,4,Majalaya,2023,3
9.041683,-1.7260462,4,Solokanjeruk,2023,3
6.077641,9.137393,0,Padalarang,2023,3
16.02149,1.2185792,1,Batujajar,2023,3
2.7297468,-2.2593825,2,Ngamprah,2023,3
4.5174932,16.246641,7,Cipatat,2023,3
1.3350258,4.654516,0,Lembang,2023,3
3.6995084,16.834259,7,Cikalongwetan,2023,3
2.0877326,19.541363,7,Cipeundeuy,2023,3
1.2237155,4.467253,0,Parongpong,2023,3
4.308991,9.905134,0,Cisarua,2023,3
3.8104188,8.224691,0,Cililin,2023,3
4.546451,16.697205,7,Cipongkor,2023,3
14.960584,1.141039,1,Cihampelas,2023,3
2.5660589,16.353945,7,Gununghalu,2023,3
6.3091736,8.828514,0,Saguling,2023,3
3.7054079,16.857454,7,Rongga,2023,3
3.6115053,9.277536,0,Sindangkerta,2023,3
15.95734,11.1648245,3,Cimahi Tengah,2023,3
5.014872,-5.3661017,6,Cimahi Utara,2023,3
19.134085,1.0484712,1,Cimahi Selatan,2023,3
19.25791,12.624894,3,Panyileukan,2023,4
19.49671,12.767254,3,Cinambo,2023,4
3.5705514,-6.2211637,6,Ujungberung,2023,4
13.984292,-2.726925,1,Gedebage,2023,4
10.664504,4.597836,4,Mandalajati,2023,4
4.229813,-5.723682,6,Coblong,2023,4
15.607502,9.165466,3,Babakan Ciparay,2023,4
3.9110522,-5.9052587,6,Sukasari,2023,4
19.226812,1.0810744,1,Cicendo,2023,4
7.7189326,-6.8259854,6,Sukajadi,2023,4
7.6538787,12.883552,7,Bojongloa Kaler,2023,4
16.790783,8.218396,3,Andir,2023,4
1.050047,-2.4112246,2,Cidadap,2023,4
6.2383995,-2.3111465,4,Bandung Wetan,2023,4
14.939779,8.021848,3,Astana Anyar,2023,4
17.194069,11.772607,3,Lengkong,2023,4
19.773052,3.192522,1,Cibeunying Kidul,2023,4
15.793728,9.3109,3,Regol,2023,4
14.961791,7.7078314,3,Batununggal,2023,4
17.270483,11.774122,3,Bojongloa Kidul,2023,4
4.1811147,-5.8336215,6,Cibeunying Kaler,2023,4
15.831424,8.732635,3,Bandung Kulon,2023,4
15.400766,7.427075,3,Kiaracondong,2023,4
18.907986,1.1273828,1,Sumur Bandung,2023,4
15.151419,7.2464213,3,Antapani,2023,4
18.225275,12.249802,3,Bandung Kidul,2023,4
18.485123,12.320666,3,Arcamanik,2023,4
2.9396546,-6.371002,6,Cibiru,2023,4
18.274147,12.258264,3,Buahbatu,2023,4
18.789639,12.618451,3,Rancasari,2023,4
-6.145294,7.899647,5,Rancabali,2023,4
-1.3797936,-0.7361812,2,Kutawaringin,2023,4
0.14169714,-2.0602996,2,Cangkuang,2023,4
-0.1415592,-0.17979948,2,Cimenyan,2023,4
0.055478122,0.8882987,2,Cilengkrang,2023,4
14.992052,0.571234,1,Cileunyi,2023,4
14.047666,-2.7594368,1,Bojongsoang,2023,4
16.734499,-1.8004,1,Margahayu,2023,4
0.30853054,1.41061,2,Cimaung,2023,4
-6.263827,7.973518,5,Pangalengan,2023,4
-0.24543074,-0.9025475,2,Arjasari,2023,4
15.954496,0.8786674,1,Margaasih,2023,4
1.3380201,-1.2632065,2,Banjaran,2023,4
8.603075,-1.1710224,4,Pameungpeuk,2023,4
8.645744,-1.3187008,4,Katapang,2023,4
18.504427,12.530805,3,Dayeuhkolot,2023,4
13.764761,-3.1605356,1,Rancaekek,2023,4
0.37203246,-2.445636,2,Ciparay,2023,4
-1.3594608,-1.19407,2,Nagreg,2023,4
-0.58492535,-1.5276273,2,Cikancung,2023,4
-0.19420916,-1.2494447,2,Cicalengka,2023,4
-0.48207217,1.71423,2,Ciwidey,2023,4
-0.11817857,-2.167971,2,Soreang,2023,4
-6.6738434,6.8374476,5,Pasirjambu,2023,4
1.2275583,6.8015194,0,Kertasari,2023,4
14.976083,0.5311488,1,Baleendah,2023,4
2.437331,5.4830456,0,Pacet,2023,4
-0.16222149,-1.1486076,2,Paseh,2023,4
0.17070553,2.1926816,2,Ibun,2023,4
7.6439643,-1.078221,4,Majalaya,2023,4
8.609517,-1.4553367,4,Solokanjeruk,2023,4
6.4665804,8.25754,0,Padalarang,2023,4
16.103243,1.1163019,1,Batujajar,2023,4
0.47917533,-2.3116865,2,Ngamprah,2023,4
5.486998,16.222656,7,Cipatat,2023,4
2.129375,5.2834425,0,Lembang,2023,4
5.097303,16.588383,7,Cikalongwetan,2023,4
2.388666,19.882149,7,Cipeundeuy,2023,4
1.8466533,5.178719,0,Parongpong,2023,4
3.4278533,9.241979,0,Cisarua,2023,4
3.5863817,8.274346,0,Cililin,2023,4
5.401231,16.672445,7,Cipongkor,2023,4
14.967919,0.73282075,1,Cihampelas,2023,4
2.6787262,15.466784,7,Gununghalu,2023,4
6.4716454,8.202016,0,Saguling,2023,4
4.861063,17.226728,7,Rongga,2023,4
2.6095228,8.74486,0,Sindangkerta,2023,4
15.236033,13.154958,3,Cimahi Tengah,2023,4
4.573426,-7.147544,6,Cimahi Utara,2023,4
20.11881,0.42754528,1,Cimahi Selatan,2023,4
18.958643,12.6217165,3,Panyileukan,2023,5
19.373875,12.807503,3,Cinambo,2023,5
3.9306347,-6.066048,6,Ujungberung,2023,5
14.197089,-2.7676592,1,Gedebage,2023,5
10.7140465,4.652533,4,Mandalajati,2023,5
5.0167346,-5.1290627,6,Coblong,2023,5
15.620553,9.543523,3,Babakan Ciparay,2023,5
5.771695,-4.8119617,6,Sukasari,2023,5
18.786736,1.2852459,1,Cicendo,2023,5
7.5871115,-6.439313,6,Sukajadi,2023,5
7.7965965,12.960058,7,Bojongloa Kaler,2023,5
16.865185,8.584315,3,Andir,2023,5
3.226011,-2.0948412,2,Cidadap,2023,5
5.9161367,-2.7576604,4,Bandung Wetan,2023,5
14.908118,8.274793,3,Astana Anyar,2023,5
17.565224,12.019591,3,Lengkong,2023,5
19.863707,3.258202,1,Cibeunying Kidul,2023,5
15.70674,9.605853,3,Regol,2023,5
14.986385,7.2826624,3,Batununggal,2023,5
17.129925,11.6774435,3,Bojongloa Kidul,2023,5
4.4280543,-5.2725167,6,Cibeunying Kaler,2023,5
15.680832,9.468801,3,Bandung Kulon,2023,5
15.348486,7.4204936,3,Kiaracondong,2023,5
18.68603,1.3789177,1,Sumur Bandung,2023,5
15.127948,7.1054263,3,Antapani,2023,5
18.878477,12.517713,3,Bandung Kidul,2023,5
18.681894,12.190173,3,Arcamanik,2023,5
3.0402558,-6.339897,6,Cibiru,2023,5
18.355677,12.439396,3,Buahbatu,2023,5
18.604893,12.496387,3,Rancasari,2023,5
-6.2927513,8.085367,5,Rancabali,2023,5
-0.943745,-0.7575324,2,Kutawaringin,2023,5
-0.8119954,-2.1440365,2,Cangkuang,2023,5
0.52703744,0.084637314,2,Cimenyan,2023,5
0.5929218,0.9361933,2,Cilengkrang,2023,5
15.213759,0.7275937,1,Cileunyi,2023,5
14.410838,-2.655008,1,Bojongsoang,2023,5
16.686016,-1.8149706,1,Margahayu,2023,5
-0.58631736,1.6738347,2,Cimaung,2023,5
-6.9895177,8.370222,5,Pangalengan,2023,5
-1.4172267,-0.9909788,2,Arjasari,2023,5
15.977784,0.9988066,1,Margaasih,2023,5
-0.5458613,-1.3061001,2,Banjaran,2023,5
8.86332,-0.99753886,4,Pameungpeuk,2023,5
8.708155,-1.2265526,4,Katapang,2023,5
18.729256,12.560068,3,Dayeuhkolot,2023,5
14.037567,-2.9863586,1,Rancaekek,2023,5
0.30967748,-2.533828,2,Ciparay,2023,5
-1.596761,-0.89608455,2,Nagreg,2023,5
-0.79069394,-1.7625197,2,Cikancung,2023,5
-0.7497554,-1.1917361,2,Cicalengka,2023,5
0.06357643,1.4804472,2,Ciwidey,2023,5
-0.70006466,-2.438735,2,Soreang,2023,5
-6.842104,7.10434,5,Pasirjambu,2023,5
0.96478295,7.0599604,0,Kertasari,2023,5
14.80263,0.56948423,1,Baleendah,2023,5
2.7433653,5.5173974,0,Pacet,2023,5
-1.0617019,-1.2105716,2,Paseh,2023,5
-0.6153176,2.2795546,2,Ibun,2023,5
7.559572,-1.1705494,4,Majalaya,2023,5
8.488527,-1.744959,4,Solokanjeruk,2023,5
6.29919,8.506417,0,Padalarang,2023,5
15.790183,0.9401253,1,Batujajar,2023,5
1.282618,-2.1528242,2,Ngamprah,2023,5
5.001711,16.284668,7,Cipatat,2023,5
1.0951012,4.8669696,0,Lembang,2023,5
4.8419204,16.602133,7,Cikalongwetan,2023,5
2.298485,19.701746,7,Cipeundeuy,2023,5
1.3372207,4.977255,0,Parongpong,2023,5
3.926276,9.533134,0,Cisarua,2023,5
3.5253625,8.195143,0,Cililin,2023,5
5.1854863,16.675467,7,Cipongkor,2023,5
14.77709,0.8079232,1,Cihampelas,2023,5
2.554712,15.514339,7,Gununghalu,2023,5
6.310747,8.443986,0,Saguling,2023,5
5.083145,17.454634,7,Rongga,2023,5
2.845019,8.876818,0,Sindangkerta,2023,5
15.756785,11.414035,3,Cimahi Tengah,2023,5
4.724656,-5.768555,6,Cimahi Utara,2023,5
19.302591,0.84915084,1,Cimahi Selatan,2023,5
18.889181,15.474616,3,Panyileukan,2023,6
18.975132,15.521656,3,Cinambo,2023,6
4.9967237,-8.991477,6,Ujungberung,2023,6
14.521069,-4.434537,1,Gedebage,2023,6
10.178477,5.581904,4,Mandalajati,2023,6
4.5359063,-8.560706,6,Coblong,2023,6
12.1376915,10.707906,3,Babakan Ciparay,2023,6
3.5314486,-7.5031323,6,Sukasari,2023,6
19.756886,-0.68875146,1,Cicendo,2023,6
7.860483,-7.961067,6,Sukajadi,2023,6
7.263857,11.893461,7,Bojongloa Kaler,2023,6
18.19087,7.8832884,3,Andir,2023,6
-0.55107284,-4.8214636,2,Cidadap,2023,6
6.0012226,-0.96072865,4,Bandung Wetan,2023,6
13.005973,8.4097805,3,Astana Anyar,2023,6
16.04325,14.617458,3,Lengkong,2023,6
20.59203,3.9179342,1,Cibeunying Kidul,2023,6
11.91334,10.556176,3,Regol,2023,6
11.785757,8.233952,3,Batununggal,2023,6
15.959402,14.755903,3,Bojongloa Kidul,2023,6
4.8239207,-8.562524,6,Cibeunying Kaler,2023,6
12.0799885,10.463658,3,Bandung Kulon,2023,6
11.607406,9.145147,3,Kiaracondong,2023,6
19.601799,-0.70890206,1,Sumur Bandung,2023,6
11.712633,8.705322,3,Antapani,2023,6
18.219246,16.435856,3,Bandung Kidul,2023,6
16.278011,16.196138,3,Arcamanik,2023,6
2.5490453,-8.270254,6,Cibiru,2023,6
16.321812,16.084444,3,Buahbatu,2023,6
16.524788,16.331455,3,Rancasari,2023,6
-6.570127,9.015363,5,Rancabali,2023,6
-4.262465,-0.48676336,2,Kutawaringin,2023,6
-2.1163447,-4.102671,2,Cangkuang,2023,6
-2.499932,-0.6442462,2,Cimenyan,2023,6
-2.2215104,0.8650239,2,Cilengkrang,2023,6
13.579878,1.4707981,1,Cileunyi,2023,6
15.118776,-4.0710144,1,Bojongsoang,2023,6
17.704552,-2.3634675,1,Margahayu,2023,6
-1.668942,1.3034257,2,Cimaung,2023,6
-7.061955,9.175716,5,Pangalengan,2023,6
-3.597055,-1.8871641,2,Arjasari,2023,6
15.63599,2.690396,1,Margaasih,2023,6
-2.1730297,-2.9256108,2,Banjaran,2023,6
10.291225,-1.9445385,4,Pameungpeuk,2023,6
10.074724,-2.4637778,4,Katapang,2023,6
18.11032,16.32051,3,Dayeuhkolot,2023,6
14.650113,-4.284245,1,Rancaekek,2023,6
-0.29245514,-3.5109012,2,Ciparay,2023,6
-3.2737317,-1.6351913,2,Nagreg,2023,6
-2.4988704,-4.0249314,2,Cikancung,2023,6
-3.6898508,-2.6407862,2,Cicalengka,2023,6
-1.9401888,1.5513133,2,Ciwidey,2023,6
-1.7840688,-4.3539643,2,Soreang,2023,6
-7.505853,7.127228,5,Pasirjambu,2023,6
0.78655237,7.271646,0,Kertasari,2023,6
13.318704,0.889278,1,Baleendah,2023,6
3.7337484,5.239977,0,Pacet,2023,6
-3.4507565,-2.6126697,2,Paseh,2023,6
-1.3610983,2.7468033,2,Ibun,2023,6
6.805499,-0.058642555,4,Majalaya,2023,6
9.221393,-2.498898,4,Solokanjeruk,2023,6
7.7134542,9.024755,0,Padalarang,2023,6
14.518711,2.386912,1,Batujajar,2023,6
-0.78544307,-4.5091043,2,Ngamprah,2023,6
6.199366,15.555375,7,Cipatat,2023,6
2.9742236,4.505187,0,Lembang,2023,6
5.1053863,15.873239,7,Cikalongwetan,2023,6
1.6420836,19.721214,7,Cipeundeuy,2023,6
3.3092465,4.416732,0,Parongpong,2023,6
3.0273588,10.2291975,0,Cisarua,2023,6
4.0050507,7.4484377,0,Cililin,2023,6
6.8154674,17.187752,7,Cipongkor,2023,6
13.908642,2.257383,1,Cihampelas,2023,6
2.0228372,14.908181,7,Gununghalu,2023,6
7.8198137,8.965037,0,Saguling,2023,6
5.5201964,18.221775,7,Rongga,2023,6
1.5716201,9.246069,0,Sindangkerta,2023,6
14.150914,14.145653,3,Cimahi Tengah,2023,6
3.265448,-8.290899,6,Cimahi Utara,2023,6
20.64075,0.002101401,1,Cimahi Selatan,2023,6
19.87908,15.633196,3,Panyileukan,2023,7
19.827206,15.689157,3,Cinambo,2023,7
5.2894983,-9.525313,6,Ujungberung,2023,7
14.300432,-5.118884,1,Gedebage,2023,7
10.091575,5.7445226,4,Mandalajati,2023,7
4.3081975,-9.196233,6,Coblong,2023,7
11.564324,11.047732,3,Babakan Ciparay,2023,7
3.5932808,-7.3896766,6,Sukasari,2023,7
19.974236,-1.1564677,1,Cicendo,2023,7
8.033895,-8.292437,6,Sukajadi,2023,7
7.248112,11.613168,7,Bojongloa Kaler,2023,7
18.574871,7.691091,3,Andir,2023,7
-0.78703356,-5.1547055,2,Cidadap,2023,7
5.840788,-0.9142674,4,Bandung Wetan,2023,7
12.590741,7.7767673,3,Astana Anyar,2023,7
15.34579,14.886416,3,Lengkong,2023,7
20.957611,4.0602274,1,Cibeunying Kidul,2023,7
11.454523,10.985778,3,Regol,2023,7
11.7630625,7.7449894,3,Batununggal,2023,7
15.4077015,15.014989,3,Bojongloa Kidul,2023,7
4.8583274,-9.394719,6,Cibeunying Kaler,2023,7
11.422522,10.731197,3,Bandung Kulon,2023,7
11.026279,9.135877,3,Kiaracondong,2023,7
19.75257,-1.1529485,1,Sumur Bandung,2023,7
11.301491,8.251283,3,Antapani,2023,7
17.680878,17.16903,3,Bandung Kidul,2023,7
15.9955015,16.889364,3,Arcamanik,2023,7
2.4675474,-8.647042,6,Cibiru,2023,7
15.728495,16.49833,3,Buahbatu,2023,7
15.874179,16.897968,3,Rancasari,2023,7
-8.020796,9.223036,5,Rancabali,2023,7
-4.4852533,-0.7133911,2,Kutawaringin,2023,7
-2.4420671,-4.248181,2,Cangkuang,2023,7
-3.2544765,-0.92134774,2,Cimenyan,2023,7
-2.889946,1.1298058,2,Cilengkrang,2023,7
12.936996,1.6398379,1,Cileunyi,2023,7
14.702565,-4.9189353,1,Bojongsoang,2023,7
17.929697,-2.5384445,1,Margahayu,2023,7
-2.7052877,1.8961544,2,Cimaung,2023,7
-7.8706965,9.397081,5,Pangalengan,2023,7
-4.0697784,-1.7553796,2,Arjasari,2023,7
15.702037,3.0219047,1,Margaasih,2023,7
-4.0035434,-3.1139693,2,Banjaran,2023,7
10.586828,-2.1012897,4,Pameungpeuk,2023,7
10.296399,-2.825007,4,Katapang,2023,7
17.718466,17.240318,3,Dayeuhkolot,2023,7
14.237389,-4.96353,1,Rancaekek,2023,7
-1.428505,-4.116369,2,Ciparay,2023,7
-3.8380806,-1.6982852,2,Nagreg,2023,7
-2.8974402,-4.158359,2,Cikancung,2023,7
-4.3153925,-2.8752081,2,Cicalengka,2023,7
-2.706225,2.1389213,2,Ciwidey,2023,7
-1.854461,-4.7848663,2,Soreang,2023,7
-8.283365,7.5504622,5,Pasirjambu,2023,7
0.42196196,7.6548934,0,Kertasari,2023,7
12.871005,1.2070322,1,Baleendah,2023,7
4.3592525,5.341925,0,Pacet,2023,7
-3.994815,-2.9338372,2,Paseh,2023,7
-1.6750076,2.934582,2,Ibun,2023,7
6.5292025,0.41542515,4,Majalaya,2023,7
10.369498,-1.8481259,4,Solokanjeruk,2023,7
8.183452,8.7996645,0,Padalarang,2023,7
14.523484,2.6066825,1,Batujajar,2023,7
-1.2863039,-5.038097,2,Ngamprah,2023,7
6.4337006,15.311848,7,Cipatat,2023,7
4.268287,4.2095838,0,Lembang,2023,7
5.881374,15.310533,7,Cikalongwetan,2023,7
1.3457186,19.61011,7,Cipeundeuy,2023,7
4.062893,4.249363,0,Parongpong,2023,7
2.360627,10.06625,0,Cisarua,2023,7
4.2360425,7.230682,0,Cililin,2023,7
7.141688,17.407385,7,Cipongkor,2023,7
13.746905,2.6294303,1,Cihampelas,2023,7
1.8493758,14.537043,7,Gununghalu,2023,7
8.179079,8.459981,0,Saguling,2023,7
5.430096,18.65626,7,Rongga,2023,7
1.3963577,9.253616,0,Sindangkerta,2023,7
13.958004,14.220197,3,Cimahi Tengah,2023,7
3.3638556,-8.736549,6,Cimahi Utara,2023,7
20.785994,-0.3039194,1,Cimahi Selatan,2023,7
19.94668,15.640316,3,Panyileukan,2023,8
19.73091,15.678714,3,Cinambo,2023,8
5.260154,-9.620779,6,Ujungberung,2023,8
14.240365,-5.149373,1,Gedebage,2023,8
10.231708,5.7001305,4,Mandalajati,2023,8
4.390386,-9.031403,6,Coblong,2023,8
11.637532,11.103074,3,Babakan Ciparay,2023,8
3.6329558,-7.359155,6,Sukasari,2023,8
19.890907,-1.1812869,1,Cicendo,2023,8
7.9756775,-8.307486,6,Sukajadi,2023,8
7.376865,11.684256,7,Bojongloa Kaler,2023,8
18.370033,7.8725295,3,Andir,2023,8
-0.2593308,-4.9661574,2,Cidadap,2023,8
5.902344,-1.0013045,4,Bandung Wetan,2023,8
12.670515,7.842522,3,Astana Anyar,2023,8
15.486148,14.768656,3,Lengkong,2023,8
20.874413,3.969607,1,Cibeunying Kidul,2023,8
11.382217,10.9538555,3,Regol,2023,8
11.997378,7.5693007,3,Batununggal,2023,8
15.402459,14.951409,3,Bojongloa Kidul,2023,8
4.820872,-9.151236,6,Cibeunying Kaler,2023,8
11.531985,10.69028,3,Bandung Kulon,2023,8
11.121699,9.163787,3,Kiaracondong,2023,8
19.5207,-1.1525038,1,Sumur Bandung,2023,8
11.370175,8.110439,3,Antapani,2023,8
17.645718,17.19635,3,Bandung Kidul,2023,8
15.716622,16.720913,3,Arcamanik,2023,8
2.525426,-8.627864,6,Cibiru,2023,8
15.769692,16.588167,3,Buahbatu,2023,8
16.077642,16.94667,3,Rancasari,2023,8
-7.4312544,9.257162,5,Rancabali,2023,8
-4.7108912,-0.42459148,2,Kutawaringin,2023,8
-2.1090536,-4.5499444,2,Cangkuang,2023,8
-2.9248586,-0.7521349,2,Cimenyan,2023,8
-2.9449205,1.1509613,2,Cilengkrang,2023,8
12.881388,1.5595946,1,Cileunyi,2023,8
13.704345,-4.820057,1,Bojongsoang,2023,8
17.959404,-2.5501359,1,Margahayu,2023,8
-2.417297,1.7233211,2,Cimaung,2023,8
-7.5535126,9.287244,5,Pangalengan,2023,8
-3.988646,-1.9741501,2,Arjasari,2023,8
15.628812,2.9911115,1,Margaasih,2023,8
-3.2306278,-3.267033,2,Banjaran,2023,8
10.531448,-2.1946297,4,Pameungpeuk,2023,8
10.090578,-2.9897323,4,Katapang,2023,8
17.753555,17.241438,3,Dayeuhkolot,2023,8
13.558927,-4.712087,1,Rancaekek,2023,8
-1.328442,-4.1212964,2,Ciparay,2023,8
-3.4715233,-1.9058889,2,Nagreg,2023,8
-2.659144,-4.419077,2,Cikancung,2023,8
-4.197702,-2.8745983,2,Cicalengka,2023,8
-2.4630404,1.8807018,2,Ciwidey,2023,8
-1.5235243,-4.9604177,2,Soreang,2023,8
-7.8693585,7.3307586,5,Pasirjambu,2023,8
0.36237726,7.6941676,0,Kertasari,2023,8
13.03472,1.0705469,1,Baleendah,2023,8
4.22045,5.4327784,0,Pacet,2023,8
-4.289294,-2.6973474,2,Paseh,2023,8
-1.6286551,3.0616317,2,Ibun,2023,8
6.5400634,0.32033205,4,Majalaya,2023,8
10.461584,-1.6923163,4,Solokanjeruk,2023,8
7.374752,9.288188,0,Padalarang,2023,8
14.705315,2.5942268,1,Batujajar,2023,8
-0.20005576,-4.3727975,2,Ngamprah,2023,8
5.9615455,15.451072,7,Cipatat,2023,8
4.214761,4.1969986,0,Lembang,2023,8
5.069059,15.764553,7,Cikalongwetan,2023,8
1.4300138,19.531034,7,Cipeundeuy,2023,8
3.0288332,4.367315,0,Parongpong,2023,8
3.1062288,10.184922,0,Cisarua,2023,8
4.2521863,7.375897,0,Cililin,2023,8
7.1637745,17.475628,7,Cipongkor,2023,8
13.826559,2.619975,1,Cihampelas,2023,8
1.8399109,14.334559,7,Gununghalu,2023,8
8.126968,8.689128,0,Saguling,2023,8
5.387956,18.649305,7,Rongga,2023,8
1.4707055,9.334209,0,Sindangkerta,2023,8
13.995441,14.293731,3,Cimahi Tengah,2023,8
3.593362,-8.705324,6,Cimahi Utara,2023,8
20.882866,-0.514689,1,Cimahi Selatan,2023,8
19.819443,15.602638,3,Panyileukan,2023,9
19.751509,15.720141,3,Cinambo,2023,9
5.1434975,-9.454283,6,Ujungberung,2023,9
14.559657,-5.0387745,1,Gedebage,2023,9
10.242138,5.7356944,4,Mandalajati,2023,9
4.3143487,-9.006781,6,Coblong,2023,9
11.755449,11.06903,3,Babakan Ciparay,2023,9
3.738507,-7.2716436,6,Sukasari,2023,9
19.788168,-1.22023,1,Cicendo,2023,9
7.981416,-8.229241,6,Sukajadi,2023,9
7.338121,11.668149,7,Bojongloa Kaler,2023,9
18.596155,7.720868,3,Andir,2023,9
-0.4986288,-5.0473876,2,Cidadap,2023,9
5.8326325,-0.8067844,4,Bandung Wetan,2023,9
12.70333,7.872816,3,Astana Anyar,2023,9
15.45554,14.987211,3,Lengkong,2023,9
20.982826,4.0764275,1,Cibeunying Kidul,2023,9
11.312919,11.016673,3,Regol,2023,9
11.987384,7.580099,3,Batununggal,2023,9
15.356959,14.826165,3,Bojongloa Kidul,2023,9
4.787068,-9.272553,6,Cibeunying Kaler,2023,9
11.419246,10.831565,3,Bandung Kulon,2023,9
11.198686,9.120351,3,Kiaracondong,2023,9
19.524368,-1.1759218,1,Sumur Bandung,2023,9
11.377591,8.125378,3,Antapani,2023,9
17.613764,17.175842,3,Bandung Kidul,2023,9
15.779172,16.784744,3,Arcamanik,2023,9
2.7331295,-8.641739,6,Cibiru,2023,9
15.710219,16.596697,3,Buahbatu,2023,9
16.161118,17.033764,3,Rancasari,2023,9
-7.980055,9.303717,5,Rancabali,2023,9
-4.665735,-0.34014413,2,Kutawaringin,2023,9
-2.0634003,-4.6109805,2,Cangkuang,2023,9
-2.9685297,-0.8951767,2,Cimenyan,2023,9
-2.9053504,1.0315657,2,Cilengkrang,2023,9
13.003684,1.5474743,1,Cileunyi,2023,9
13.6089525,-4.8348026,1,Bojongsoang,2023,9
17.986633,-2.527649,1,Margahayu,2023,9
-2.649434,1.7482758,2,Cimaung,2023,9
-7.632662,9.350926,5,Pangalengan,2023,9
-3.5536366,-2.4074254,2,Arjasari,2023,9
15.584289,2.969195,1,Margaasih,2023,9
-3.52577,-3.1767938,2,Banjaran,2023,9
10.4787035,-2.6257396,4,Pameungpeuk,2023,9
10.170931,-2.8871915,4,Katapang,2023,9
17.640131,17.035393,3,Dayeuhkolot,2023,9
